director.id,director.gender,director.birth_year,director.birth_country,director.tf.movie_director
Director_262050,G1,1952.0,C102,3
Director_262277,G1,1959.0,C104,9
Director_262302,G1,1960.0,C102,18
Director_262355,G1,1954.0,C102,17
Director_262618,G1,1962.0,C152,8
Director_262631,G1,1945.0,C102,5
Director_262729,G1,1933.0,C153,1
Director_262993,G1,1968.0,C26,2
Director_263352,G1,1982.0,C7,5
Director_263387,G1,1960.0,C7,1
Director_263431,G1,1969.0,C28,1
Director_263520,G1,1950.0,C28,1
Director_263535,G1,1968.0,C7,6
Director_263654,G1,1883.0,C7,1
Director_263763,G1,1923.0,C104,57
Director_263996,G1,1983.0,C7,1
Director_264159,G1,1941.0,C104,3
Director_1884712,G2,1953.0,C153,7
Director_264465,G1,1987.0,C7,2
Director_264839,G1,1963.0,C7,8
Director_264952,G1,1971.0,C1,3
Director_264966,G1,1931.0,C87,1
Director_264990,G1,1942.0,C7,1
Director_265029,G1,1980.0,C2,3
Director_265038,G1,1977.0,C65,4
Director_265065,G1,1889.0,C26,70
Director_265090,G1,1932.0,C46,3
Director_265093,G1,1885.0,C26,2
Director_265476,G1,1976.0,C7,7
Director_265479,G1,1976.0,C7,2
Director_265483,G1,1935.0,C7,4
Director_265498,G1,1973.0,C7,7
Director_265645,G1,1930.0,C2,3
Director_266048,G1,1933.0,C2,1
Director_266073,G1,1872.0,C46,4
Director_266078,G1,1952.0,C2,9
Director_266081,G1,1895.0,C36,4
Director_266155,G1,1966.0,C55,1
Director_266492,G1,1956.0,C7,7
Director_266853,G1,1882.0,C2,1
Director_266906,G1,1966.0,C26,1
Director_267080,G1,1920.0,C2,1
Director_267247,G1,1961.0,C26,3
Director_267313,G1,1946.0,C10,2
Director_267328,G1,1965.0,C7,1
Director_267441,G1,1985.0,C7,1
Director_267461,G1,1929.0,C7,1
Director_267480,G1,1893.0,C7,36
Director_267512,G1,1945.0,C7,2
Director_267556,G1,1986.0,C7,5
Director_267998,G1,1952.0,C2,7
Director_268037,G1,1977.0,C7,1
Director_268040,G1,1954.0,C10,1
Director_268123,G1,1930.0,C28,5
Director_268660,G1,1973.0,C25,2
Director_268683,G1,1963.0,C37,1
Director_268758,G1,1864.0,C2,1
Director_268784,G1,1897.0,C24,5
Director_268932,G1,1956.0,C1,6
Director_269027,G1,1982.0,C32,1
Director_1887812,G2,1951.0,C2,2
Director_269536,G1,1970.0,C7,1
Director_269611,G1,1962.0,C154,1
Director_269760,G1,1955.0,C10,8
Director_269771,G1,1930.0,C36,7
Director_269821,G1,1942.0,C21,6
Director_1887967,G2,1952.0,C10,1
Director_270304,G1,1956.0,C26,8
Director_270551,G1,1942.0,C153,4
Director_270723,G1,1943.0,C104,1
Director_1888399,G2,1961.0,C104,2
Director_270810,G1,1952.0,C104,13
Director_270841,G1,1945.0,C104,1
Director_270850,G1,1939.0,C153,3
Director_270854,G1,1958.0,C153,5
Director_271247,G1,1966.0,C153,3
Director_271315,G1,1904.0,C40,16
Director_271415,G1,1970.0,C7,2
Director_271432,G1,1971.0,C155,1
Director_271484,G1,1974.0,C102,2
Director_271577,G1,1924.0,C104,5
Director_271602,G1,1954.0,C102,2
Director_271655,G1,1972.0,C102,1
Director_271707,G1,1958.0,C153,3
Director_271808,G1,1962.0,C2,1
Director_1889006,G2,1953.0,C7,1
Director_1889032,G2,1946.0,C7,2
Director_272207,G1,1953.0,C46,1
Director_272335,G1,1962.0,C14,1
Director_272384,G1,1967.0,C7,3
Director_272517,G1,1979.0,C7,1
Director_272534,G1,1981.0,C7,2
Director_272631,G1,1899.0,C23,2
Director_272668,G1,1888.0,C7,1
Director_272737,G1,1947.0,C2,2
Director_272883,G1,1965.0,C7,1
Director_272896,G1,1921.0,C7,2
Director_273076,G1,1940.0,C26,5
Director_273125,G1,1959.0,C102,8
Director_1889790,G2,1950.0,C104,5
Director_273387,G1,1919.0,C104,1
Director_273997,G1,1956.0,C17,1
Director_274050,G1,1947.0,C104,5
Director_274315,G1,1946.0,C10,1
Director_274325,G1,1894.0,C11,9
Director_274387,G1,1910.0,C104,1
Director_274476,G1,1968.0,C17,1
Director_274656,G1,1967.0,C7,1
Director_274849,G1,1936.0,C2,2
Director_274971,G1,1950.0,C14,1
Director_1890791,G2,1969.0,C10,1
Director_275451,G1,1945.0,C26,4
Director_275573,G1,1947.0,C153,2
Director_275690,G1,1965.0,C102,1
Director_275975,G1,1986.0,C7,1
Director_276011,G1,1912.0,C7,57
Director_276198,G1,1946.0,C73,6
Director_276539,G1,1972.0,C10,1
Director_276718,G1,1943.0,C17,1
Director_277091,G1,1926.0,C11,7
Director_277159,G1,1958.0,C37,6
Director_277216,G1,1960.0,C36,1
Director_277219,G1,1927.0,C36,10
Director_1892093,G2,1966.0,C113,1
Director_277452,G1,1971.0,C36,1
Director_277519,G1,1965.0,C7,1
Director_277674,G1,1971.0,C113,4
Director_278118,G1,1954.0,C14,1
Director_278121,G1,1929.0,C11,2
Director_1892536,G2,1964.0,C7,4
Director_278242,G1,1963.0,C2,2
Director_278246,G1,1896.0,C2,1
Director_278279,G1,1968.0,C55,4
Director_278282,G1,1929.0,C7,53
Director_278408,G1,1938.0,C10,6
Director_278619,G1,1932.0,C77,17
Director_278677,G1,1934.0,C104,20
Director_278702,G1,1978.0,C26,1
Director_278880,G1,1979.0,C153,1
Director_278984,G1,1971.0,C65,1
Director_1892935,G2,1975.0,C7,2
Director_279149,G1,1950.0,C2,9
Director_279164,G1,1887.0,C39,4
Director_279338,G1,1962.0,C102,9
Director_279618,G1,1986.0,C10,1
Director_279828,G1,1854.0,C9,1
Director_279851,G1,1974.0,C7,3
Director_1893380,G2,1966.0,C7,2
Director_279945,G1,1879.0,C72,8
Director_279947,G1,1929.0,C72,9
Director_279970,G1,1914.0,C55,11
Director_280190,G1,1919.0,C6,2
Director_280443,G1,1985.0,C7,2
Director_280656,G1,1944.0,C26,11
Director_280711,G1,1904.0,C2,46
Director_280763,G1,1972.0,C72,4
Director_280947,G1,1881.0,C10,11
Director_281007,G1,1912.0,C7,1
Director_281133,G1,1980.0,C7,1
Director_1894277,G2,1976.0,C7,2
Director_281521,G1,1963.0,C7,6
Director_281605,G1,1961.0,C4,1
Director_281635,G1,1955.0,C26,1
Director_281669,G1,1926.0,C65,8
Director_281720,G1,1974.0,C7,1
Director_281984,G1,1979.0,C7,4
Director_282034,G1,1938.0,C104,3
Director_282117,G1,1950.0,C153,11
Director_282157,G1,1987.0,C25,2
Director_282515,G1,1921.0,C5,6
Director_282599,G1,1929.0,C19,4
Director_282633,G1,1961.0,C1,1
Director_282674,G1,1926.0,C104,1
Director_282906,G1,1961.0,C113,4
Director_283181,G1,1960.0,C7,1
Director_283268,G1,1970.0,C7,2
Director_283297,G1,1976.0,C7,1
Director_1895492,G2,1929.0,C37,13
Director_283502,G1,1943.0,C1,12
Director_283607,G1,1944.0,C2,12
Director_283646,G1,1927.0,C1,1
Director_1895638,G2,1921.0,C2,8
Director_283857,G1,1929.0,C26,2
Director_283935,G1,1971.0,C17,1
Director_1895813,G2,1967.0,C8,3
Director_284144,G1,1956.0,C10,14
Director_284177,G1,1931.0,C158,11
Director_284641,G1,1962.0,C24,4
Director_284676,G1,1931.0,C137,1
Director_284738,G1,1922.0,C17,1
Director_284817,G1,1939.0,C7,8
Director_285009,G1,1947.0,C17,3
Director_285262,G1,1928.0,C17,1
Director_285446,G1,1974.0,C7,4
Director_285455,G1,1951.0,C17,1
Director_285611,G1,1926.0,C17,1
Director_285674,G1,1978.0,C7,1
Director_285785,G1,1969.0,C1,1
Director_285928,G1,1981.0,C2,2
Director_285932,G1,1975.0,C7,1
Director_286028,G1,1935.0,C17,1
Director_286033,G1,1933.0,C17,8
Director_286094,G1,1923.0,C87,1
Director_286184,G1,1964.0,C2,4
Director_1896924,G2,1969.0,C10,1
Director_286303,G1,1960.0,C7,2
Director_286401,G1,1955.0,C18,1
Director_286507,G1,1930.0,C84,14
Director_286509,G1,1898.0,C2,28
Director_286601,G1,1913.0,C7,95
Director_286657,G1,1964.0,C7,4
Director_286848,G1,1982.0,C24,1
Director_286991,G1,1983.0,C7,1
Director_287027,G1,1980.0,C7,5
Director_287169,G1,1939.0,C7,27
Director_287250,G1,1945.0,C33,4
Director_287341,G1,1983.0,C7,2
Director_287343,G1,1958.0,C2,5
Director_287373,G1,1898.0,C7,8
Director_287414,G1,1976.0,C26,1
Director_287493,G1,1960.0,C7,1
Director_287698,G1,1943.0,C7,17
Director_287864,G1,1931.0,C26,3
Director_287914,G1,1932.0,C26,1
Director_288059,G1,1943.0,C7,10
Director_288090,G1,1907.0,C7,11
Director_288156,G1,1936.0,C7,1
Director_288447,G1,1983.0,C7,2
Director_288465,G1,1933.0,C10,1
Director_288816,G1,1982.0,C7,1
Director_288851,G1,1935.0,C26,9
Director_288972,G1,1988.0,C7,2
Director_289073,G1,1956.0,C26,1
Director_289188,G1,1988.0,C7,3
Director_289192,G1,1948.0,C33,2
Director_289352,G1,1975.0,C26,2
Director_289365,G1,1965.0,C86,2
Director_289424,G1,1920.0,C7,1
Director_1898752,G2,1919.0,C7,4
Director_289555,G1,1947.0,C26,1
Director_1898806,G2,1939.0,C102,1
Director_289731,G1,1960.0,C7,2
Director_289843,G1,1962.0,C2,2
Director_289944,G1,1929.0,C40,4
Director_289954,G1,1950.0,C4,1
Director_289992,G1,1942.0,C72,8
Director_290165,G1,1920.0,C2,1
Director_1899158,G2,1968.0,C34,3
Director_290173,G1,1921.0,C24,6
Director_290184,G1,1928.0,C7,3
Director_290187,G1,1964.0,C1,2
Director_290234,G1,1952.0,C2,1
Director_290308,G1,1971.0,C26,2
Director_290326,G1,1914.0,C7,17
Director_290408,G1,1979.0,C10,1
Director_290491,G1,1950.0,C7,1
Director_290567,G1,1976.0,C26,2
Director_290571,G1,1985.0,C24,1
Director_290598,G1,1963.0,C7,2
Director_290626,G1,1984.0,C26,2
Director_290707,G1,1921.0,C26,8
Director_291069,G1,1980.0,C7,3
Director_291101,G1,1939.0,C26,3
Director_291170,G1,1934.0,C26,25
Director_291258,G1,1931.0,C26,1
Director_291335,G1,1977.0,C10,7
Director_291356,G1,1937.0,C26,9
Director_291652,G1,1953.0,C7,6
Director_291654,G1,1877.0,C7,1
Director_291737,G1,1984.0,C7,2
Director_292105,G1,1956.0,C40,2
Director_292278,G1,1942.0,C24,16
Director_292421,G1,1987.0,C26,1
Director_292424,G1,1890.0,C7,42
Director_292585,G1,1891.0,C7,72
Director_292619,G1,1985.0,C7,1
Director_292731,G1,1972.0,C7,1
Director_292833,G1,1907.0,C2,15
Director_292896,G1,1921.0,C7,2
Director_292941,G1,1961.0,C7,4
Director_293219,G1,1928.0,C7,19
Director_293290,G1,1907.0,C2,13
Director_293362,G1,1907.0,C54,1
Director_293521,G1,1961.0,C26,1
Director_293535,G1,1901.0,C7,1
Director_293742,G1,1913.0,C2,20
Director_293877,G1,1971.0,C159,2
Director_294002,G1,1879.0,C7,1
Director_294205,G1,1970.0,C7,1
Director_294367,G1,1977.0,C1,5
Director_294723,G1,1929.0,C87,3
Director_294887,G1,1917.0,C7,1
Director_294964,G1,1970.0,C7,1
Director_295009,G1,1982.0,C26,2
Director_295043,G1,1933.0,C26,1
Director_295062,G1,1963.0,C26,2
Director_295270,G1,1889.0,C2,7
Director_295609,G1,1914.0,C7,4
Director_295610,G1,1929.0,C7,1
Director_295808,G1,1967.0,C160,1
Director_295825,G1,1957.0,C7,17
Director_295834,G1,1954.0,C7,17
Director_296090,G1,1964.0,C7,2
Director_296199,G1,1977.0,C7,1
Director_296350,G1,1934.0,C2,5
Director_296364,G1,1899.0,C86,1
Director_296403,G1,1869.0,C7,2
Director_296475,G1,1956.0,C35,1
Director_296649,G1,1969.0,C2,3
Director_296816,G1,1940.0,C112,8
Director_296909,G1,1942.0,C7,6
Director_296999,G1,1962.0,C162,7
Director_297088,G1,1941.0,C7,19
Director_297259,G1,1971.0,C26,5
Director_297322,G1,1964.0,C2,2
Director_297342,G1,1965.0,C7,1
Director_297349,G1,1949.0,C7,14
Director_297554,G1,1964.0,C2,1
Director_297630,G1,1895.0,C7,1
Director_297775,G1,1971.0,C1,3
Director_1903158,G2,1960.0,C1,10
Director_297856,G1,1945.0,C7,12
Director_1903261,G2,1975.0,C17,4
Director_298009,G1,1960.0,C17,4
Director_298150,G1,1924.0,C7,3
Director_298232,G1,1957.0,C7,3
Director_298274,G1,1962.0,C7,1
Director_298727,G1,1978.0,C7,4
Director_298840,G1,1975.0,C26,1
Director_298939,G1,1979.0,C7,1
Director_299059,G1,1959.0,C26,7
Director_299317,G1,1979.0,C7,1
Director_299647,G1,1907.0,C7,2
Director_299718,G1,1955.0,C7,1
Director_299774,G1,1975.0,C7,1
Director_1904282,G2,1965.0,C7,2
Director_300364,G1,1963.0,C2,1
Director_300552,G1,1919.0,C1,11
Director_1904633,G2,1981.0,C1,1
Director_300593,G1,1936.0,C7,35
Director_300693,G1,1957.0,C2,3
Director_300874,G1,1976.0,C2,2
Director_300906,G1,1974.0,C1,4
Director_300985,G1,1971.0,C7,4
Director_300991,G1,1937.0,C26,1
Director_301263,G1,1917.0,C2,1
Director_301315,G1,1895.0,C2,1
Director_301487,G1,1896.0,C26,6
Director_302188,G1,1948.0,C7,3
Director_302295,G1,1951.0,C7,6
Director_302437,G1,1981.0,C7,1
Director_302773,G1,1968.0,C7,4
Director_302792,G1,1973.0,C7,9
Director_1905826,G2,1967.0,C235,1
Director_1905854,G2,1978.0,C26,1
Director_303224,G1,1946.0,C1,13
Director_303473,G1,1921.0,C39,6
Director_303595,G1,1929.0,C7,7
Director_303761,G1,1944.0,C2,1
Director_303787,G1,1941.0,C17,1
Director_303797,G1,1958.0,C7,14
Director_303840,G1,1892.0,C7,1
Director_304327,G1,1974.0,C7,4
Director_304329,G1,1969.0,C7,1
Director_304344,G1,1981.0,C7,1
Director_304345,G1,1969.0,C7,1
Director_304357,G1,1979.0,C10,1
Director_304368,G1,1956.0,C10,3
Director_1906635,G2,1956.0,C17,8
Director_1906637,G2,1961.0,C17,6
Director_304423,G1,1916.0,C17,44
Director_304558,G1,1908.0,C26,28
Director_304562,G1,1949.0,C33,1
Director_304757,G1,1957.0,C105,1
Director_304770,G1,1941.0,C85,3
Director_304808,G1,1954.0,C2,2
Director_1906844,G2,1937.0,C2,7
Director_305004,G1,1938.0,C7,14
Director_305169,G1,1980.0,C7,3
Director_305222,G1,1982.0,C7,2
Director_305223,G1,1950.0,C7,1
Director_305268,G1,1979.0,C121,2
Director_305558,G1,1942.0,C10,2
Director_1907295,G2,1966.0,C14,1
Director_305609,G1,1955.0,C7,12
Director_305776,G1,1980.0,C7,1
Director_306056,G1,1957.0,C40,7
Director_306090,G1,1958.0,C7,1
Director_1907673,G2,1959.0,C7,3
Director_306437,G1,1968.0,C7,1
Director_306558,G1,1971.0,C7,1
Director_306562,G1,1970.0,C7,1
Director_306698,G1,1890.0,C7,1
Director_306772,G1,1933.0,C7,2
Director_306922,G1,1986.0,C7,1
Director_306936,G1,1963.0,C26,3
Director_306947,G1,1930.0,C26,1
Director_307006,G1,1945.0,C24,2
Director_307009,G1,1897.0,C7,11
Director_307105,G1,1974.0,C7,2
Director_307171,G1,1967.0,C24,4
Director_307308,G1,1937.0,C26,48
Director_1908194,G2,1952.0,C7,1
Director_307430,G1,1977.0,C24,1
Director_307621,G1,1891.0,C7,1
Director_307713,G1,1919.0,C7,1
Director_307717,G1,1945.0,C40,3
Director_307735,G1,1929.0,C7,3
Director_307751,G1,1968.0,C7,1
Director_307768,G1,1920.0,C7,5
Director_307809,G1,1982.0,C4,3
Director_307820,G1,1964.0,C7,1
Director_308018,G1,1974.0,C26,2
Director_308147,G1,1973.0,C53,1
Director_1908652,G2,1947.0,C7,1
Director_308547,G1,1910.0,C7,1
Director_1908902,G2,1974.0,C26,1
Director_308816,G1,1977.0,C7,1
Director_308873,G1,1896.0,C32,1
Director_308883,G1,1899.0,C53,8
Director_308951,G1,1969.0,C53,2
Director_309175,G1,1933.0,C7,1
Director_309266,G1,1887.0,C7,45
Director_309279,G1,1950.0,C7,13
Director_309457,G1,1919.0,C164,4
Director_309508,G1,1914.0,C7,1
Director_309531,G1,1986.0,C7,1
Director_309645,G1,1952.0,C7,4
Director_309769,G1,1972.0,C7,1
Director_309867,G1,1923.0,C7,31
Director_310145,G1,1982.0,C7,3
Director_310441,G1,1986.0,C7,2
Director_310595,G1,1966.0,C26,1
Director_310885,G1,1983.0,C7,1
Director_310995,G1,1972.0,C7,2
Director_1910056,G2,1946.0,C7,23
Director_311197,G1,1976.0,C7,1
Director_311267,G1,1932.0,C26,3
Director_311611,G1,1978.0,C165,1
Director_311798,G1,1923.0,C7,4
Director_311842,G1,1922.0,C7,15
Director_311943,G1,1947.0,C26,3
Director_312011,G1,1962.0,C7,1
Director_312028,G1,1930.0,C7,1
Director_312102,G1,1893.0,C7,4
Director_312166,G1,1983.0,C7,1
Director_312210,G1,1908.0,C7,2
Director_312262,G1,1968.0,C10,1
Director_312311,G1,1970.0,C7,1
Director_312360,G1,1942.0,C7,16
Director_312752,G1,1985.0,C7,1
Director_312802,G1,1978.0,C7,1
Director_312806,G1,1952.0,C7,1
Director_312816,G1,1985.0,C7,1
Director_312946,G1,1973.0,C54,1
Director_312959,G1,1954.0,C7,1
Director_312973,G1,1972.0,C7,4
Director_313059,G1,1956.0,C7,1
Director_313110,G1,1977.0,C24,2
Director_313113,G1,1934.0,C26,1
Director_313172,G1,1962.0,C7,9
Director_1911149,G2,1936.0,C7,3
Director_313180,G1,1939.0,C7,29
Director_313198,G1,1972.0,C17,3
Director_313219,G1,1965.0,C2,6
Director_1911185,G2,1971.0,C7,6
Director_313278,G1,1975.0,C22,1
Director_313286,G1,1966.0,C26,4
Director_313361,G1,1966.0,C7,7
Director_1911284,G2,1976.0,C2,1
Director_313465,G1,1965.0,C1,2
Director_313731,G1,1955.0,C9,14
Director_313870,G1,1980.0,C17,2
Director_313872,G1,1926.0,C17,47
Director_314023,G1,1967.0,C49,3
Director_314311,G1,1972.0,C93,3
Director_314864,G1,1967.0,C7,1
Director_314972,G1,1935.0,C87,1
Director_315030,G1,1930.0,C53,1
Director_315042,G1,1982.0,C7,1
Director_315105,G1,1956.0,C7,2
Director_315175,G1,1979.0,C26,4
Director_315214,G1,1926.0,C7,56
Director_315385,G1,1943.0,C2,18
Director_315514,G1,1983.0,C7,1
Director_1912491,G2,1963.0,C7,1
Director_315634,G1,1941.0,C24,2
Director_315637,G1,1938.0,C18,8
Director_315640,G1,1903.0,C7,1
Director_315772,G1,1986.0,C26,1
Director_315872,G1,1935.0,C26,1
Director_315900,G1,1968.0,C26,2
Director_316065,G1,1919.0,C53,10
Director_1912782,G2,1978.0,C1,1
Director_316425,G1,1983.0,C7,4
Director_316615,G1,1978.0,C7,1
Director_316867,G1,1944.0,C7,14
Director_316879,G1,1948.0,C7,4
Director_316894,G1,1959.0,C7,6
Director_317034,G1,1900.0,C7,10
Director_317099,G1,1964.0,C26,2
Director_317278,G1,1960.0,C17,5
Director_1913361,G2,1956.0,C2,8
Director_317287,G1,1981.0,C1,1
Director_317370,G1,1948.0,C7,1
Director_317773,G1,1900.0,C7,6
Director_317816,G1,1933.0,C2,14
Director_317892,G1,1973.0,C1,1
Director_317929,G1,1897.0,C53,1
Director_317963,G1,1959.0,C1,6
Director_317969,G1,1909.0,C34,31
Director_318045,G1,1973.0,C1,7
Director_318300,G1,1937.0,C7,2
Director_318324,G1,1954.0,C61,10
Director_318617,G1,1941.0,C17,10
Director_1914100,G2,1970.0,C59,1
Director_319003,G1,1954.0,C17,14
Director_319174,G1,1910.0,C17,16
Director_319246,G1,1941.0,C1,3
Director_319247,G1,1959.0,C32,9
Director_319372,G1,1933.0,C57,19
Director_319396,G1,1955.0,C1,2
Director_1914553,G2,1949.0,C55,2
Director_319533,G1,1973.0,C7,3
Director_319537,G1,1975.0,C17,3
Director_319546,G1,1940.0,C4,2
Director_319613,G1,1936.0,C2,1
Director_319773,G1,1944.0,C7,44
Director_319774,G1,1982.0,C7,3
Director_319895,G1,1972.0,C1,1
Director_319943,G1,1955.0,C7,4
Director_320123,G1,1966.0,C1,1
Director_320130,G1,1912.0,C26,1
Director_320181,G1,1941.0,C7,1
Director_320220,G1,1967.0,C53,3
Director_320292,G1,1914.0,C17,14
Director_320322,G1,1974.0,C7,3
Director_320447,G1,1897.0,C32,1
Director_320590,G1,1956.0,C7,1
Director_320933,G1,1924.0,C7,7
Director_320963,G1,1946.0,C24,2
Director_321146,G1,1984.0,C26,1
Director_321206,G1,1967.0,C7,1
Director_321326,G1,1984.0,C7,1
Director_321552,G1,1951.0,C2,1
Director_321639,G1,1922.0,C2,1
Director_321740,G1,1981.0,C7,1
Director_321797,G1,1969.0,C2,1
Director_321827,G1,1926.0,C7,3
Director_321976,G1,1960.0,C2,8
Director_322210,G1,1910.0,C2,2
Director_322212,G1,1940.0,C2,2
Director_322233,G1,1924.0,C2,3
Director_322274,G1,1933.0,C21,6
Director_322321,G1,1914.0,C21,2
Director_322338,G1,1986.0,C7,6
Director_322454,G1,1977.0,C53,2
Director_322513,G1,1896.0,C2,2
Director_322770,G1,1982.0,C7,9
Director_322910,G1,1970.0,C26,1
Director_322920,G1,1973.0,C7,2
Director_323040,G1,1988.0,C10,1
Director_323080,G1,1899.0,C26,3
Director_323189,G1,1965.0,C7,3
Director_323327,G1,1878.0,C26,1
Director_323337,G1,1969.0,C7,1
Director_323465,G1,1986.0,C1,2
Director_323517,G1,1954.0,C26,18
Director_323608,G1,1962.0,C7,3
Director_1916769,G2,1964.0,C7,2
Director_323845,G1,1975.0,C7,2
Director_324115,G1,1940.0,C9,18
Director_324509,G1,1959.0,C7,2
Director_324606,G1,1961.0,C7,3
Director_324637,G1,1977.0,C31,7
Director_324646,G1,1939.0,C55,7
Director_324738,G1,1947.0,C17,12
Director_325071,G1,1886.0,C10,5
Director_325187,G1,1973.0,C24,2
Director_325274,G1,1972.0,C7,2
Director_325500,G1,1974.0,C7,1
Director_1917767,G2,1914.0,C26,3
Director_325823,G1,1963.0,C121,2
Director_325914,G1,1980.0,C10,2
Director_326261,G1,1983.0,C7,1
Director_326263,G1,1974.0,C7,2
Director_326280,G1,1956.0,C7,1
Director_326451,G1,1875.0,C7,1
Director_326468,G1,1965.0,C7,1
Director_326503,G1,1939.0,C7,26
Director_326532,G1,1902.0,C17,2
Director_326563,G1,1944.0,C7,1
Director_326658,G1,1978.0,C7,1
Director_327111,G1,1911.0,C10,1
Director_327278,G1,1993.0,C26,1
Director_327370,G1,1969.0,C7,3
Director_1918791,G2,1970.0,C7,3
Director_327536,G1,1978.0,C7,4
Director_327575,G1,1940.0,C26,2
Director_327583,G1,1981.0,C7,2
Director_327665,G1,1961.0,C31,3
Director_327674,G1,1947.0,C26,11
Director_327699,G1,1909.0,C4,14
Director_327759,G1,1926.0,C7,2
Director_327934,G1,1971.0,C1,1
Director_327957,G1,1971.0,C1,4
Director_328089,G1,1963.0,C26,3
Director_328224,G1,1914.0,C4,46
Director_328282,G1,1975.0,C7,6
Director_328387,G1,1965.0,C17,4
Director_328441,G1,1942.0,C7,8
Director_328543,G1,1970.0,C9,6
Director_328861,G1,1882.0,C26,13
Director_1919529,G2,1960.0,C7,3
Director_328993,G1,1921.0,C17,3
Director_1919627,G2,1949.0,C17,1
Director_329076,G1,1967.0,C17,1
Director_329156,G1,1945.0,C7,3
Director_329356,G1,1953.0,C20,5
Director_329399,G1,1927.0,C17,1
Director_329504,G1,1965.0,C7,2
Director_329522,G1,1986.0,C26,3
Director_329664,G1,1922.0,C26,2
Director_329888,G1,1942.0,C24,15
Director_330003,G1,1887.0,C7,45
Director_330083,G1,1943.0,C10,20
Director_330454,G1,1971.0,C26,2
Director_330710,G1,1918.0,C7,12
Director_330837,G1,1964.0,C7,1
Director_331242,G1,1970.0,C7,1
Director_331426,G1,1981.0,C26,1
Director_1920988,G2,1962.0,C7,1
Director_331653,G1,1985.0,C7,1
Director_331662,G1,1962.0,C7,3
Director_331703,G1,1957.0,C7,9
Director_331709,G1,1948.0,C7,4
Director_331780,G1,1964.0,C33,2
Director_332255,G1,1957.0,C7,1
Director_332388,G1,1976.0,C7,2
Director_332448,G1,1980.0,C7,1
Director_332503,G1,1903.0,C7,5
Director_332717,G1,1971.0,C7,3
Director_333198,G1,1966.0,C1,3
Director_333523,G1,1973.0,C55,1
Director_333574,G1,1884.0,C7,30
Director_333656,G1,1948.0,C7,7
Director_1922138,G2,1977.0,C7,1
Director_334019,G1,1952.0,C45,3
Director_334073,G1,1983.0,C45,1
Director_334167,G1,1960.0,C1,4
Director_334206,G1,1961.0,C53,9
Director_334207,G1,1966.0,C53,3
Director_334208,G1,1981.0,C53,2
Director_334301,G1,1969.0,C7,2
Director_334789,G1,1947.0,C1,8
Director_334847,G1,1963.0,C7,5
Director_335116,G1,1958.0,C104,1
Director_335194,G1,1899.0,C7,64
Director_335754,G1,1930.0,C7,1
Director_335992,G1,1965.0,C26,2
Director_336016,G1,1943.0,C26,8
Director_336130,G1,1888.0,C7,42
Director_336132,G1,1900.0,C10,7
Director_336338,G1,1948.0,C7,1
Director_336339,G1,1959.0,C7,1
Director_336356,G1,1969.0,C10,1
Director_336448,G1,1946.0,C7,1
Director_336450,G1,1960.0,C7,5
Director_336512,G1,1939.0,C21,4
Director_336513,G1,1946.0,C21,5
Director_336552,G1,1922.0,C7,6
Director_336725,G1,1970.0,C26,6
Director_336775,G1,1971.0,C39,6
Director_337077,G1,1941.0,C7,10
Director_337158,G1,1908.0,C2,1
Director_1923976,G2,1962.0,C17,1
Director_337563,G1,1917.0,C53,31
Director_337596,G1,1973.0,C53,1
Director_337834,G1,1960.0,C7,4
Director_337884,G1,1924.0,C26,3
Director_337904,G1,1961.0,C7,1
Director_338029,G1,1965.0,C10,1
Director_338436,G1,1932.0,C2,1
Director_338610,G1,1927.0,C7,28
Director_338648,G1,1947.0,C7,2
Director_338696,G1,1926.0,C7,1
Director_338869,G1,1956.0,C33,2
Director_338914,G1,1960.0,C26,9
Director_338971,G1,1941.0,C7,1
