actor.id,actor.gender,actor.birth_year,actor.birth_country,actor.tf.movie_actor
Actor_1238773,G1,1972,C4,3
Actor_1477511,G1,1889,C2,1
Actor_1020598,G1,1988,C4,1
Actor_2630273,G2,1893,C2,13
Actor_1590123,G1,1953,C25,1
Actor_908278,G1,1977,C44,2
Actor_1501238,G1,1929,C10,21
Actor_187373,G1,1949,C2,71
Actor_878979,G1,1933,C35,11
Actor_2390222,G2,1924,C2,1
Actor_582847,G1,1939,C142,13
Actor_1592302,G1,1938,C110,10
Actor_2395408,G2,1964,C3,28
Actor_1453399,G1,1894,C67,4
Actor_481950,G1,1921,C3,58
Actor_2665624,G2,1938,C2,11
Actor_2015990,G2,1961,C36,5
Actor_1137016,G1,1973,C3,33
Actor_2652348,G2,1947,C110,1
Actor_2061276,G2,1947,C70,4
Actor_1026603,G1,1958,C3,2
Actor_2037670,G2,1968,C2,3
Actor_1153192,G1,1939,C11,10
Actor_2655254,G2,1944,C2,2
Actor_1556695,G1,1915,C10,30
Actor_1394962,G1,1938,C12,10
Actor_174020,G1,1990,C9,2
Actor_1434868,G1,1980,C10,1
Actor_1980122,G2,1984,C35,3
Actor_324668,G1,1907,C12,6
Actor_1770198,G2,1947,C2,39
Actor_954161,G1,1927,C12,2
Actor_1644441,G1,1971,C12,17
Actor_346519,G1,1883,C2,83
Actor_916679,G1,1958,C2,52
Actor_1461045,G1,1984,C2,1
Actor_144578,G1,1953,C2,11
Actor_927607,G1,1979,C12,1
Actor_795025,G1,1958,C2,6
Actor_752138,G1,1972,C69,3
Actor_2665645,G2,1925,C12,19
Actor_1895367,G2,1925,C12,3
Actor_2057734,G2,1981,C2,13
Actor_2616112,G2,1970,C2,3
Actor_906356,G1,1974,C3,5
Actor_708130,G1,1943,C2,6
Actor_1754794,G2,1965,C12,3
Actor_2548989,G2,1955,C22,6
Actor_1889032,G2,1946,C2,29
Actor_1628046,G1,1957,C2,20
Actor_54567,G1,1971,C9,18
Actor_608878,G1,1928,C2,44
Actor_418182,G1,1977,C2,1
Actor_2655689,G2,1981,C44,1
Actor_373962,G1,1931,C19,7
Actor_2453634,G2,1980,C2,7
Actor_517746,G1,1935,C2,4
Actor_2625384,G2,1975,C2,9
Actor_973537,G1,1960,C2,8
Actor_798065,G1,1950,C2,9
Actor_305631,G1,1923,C4,7
Actor_90878,G1,1947,C2,37
Actor_2691876,G2,1970,C49,3
Actor_2231975,G2,1927,C2,57
Actor_2690720,G2,1972,C2,1
Actor_494511,G1,1930,C31,1
Actor_2092459,G2,1976,C2,18
Actor_2100732,G2,1960,C9,18
Actor_636502,G1,1965,C12,10
Actor_1670888,G1,1933,C12,5
Actor_642851,G1,1917,C2,62
Actor_2253678,G2,1960,C10,25
Actor_1786714,G2,1952,C9,2
Actor_1014956,G1,1928,C12,12
Actor_2656519,G2,1953,C2,5
Actor_239708,G1,1912,C2,49
Actor_1783857,G2,1979,C3,2
Actor_2156938,G2,1962,C2,1
Actor_2374781,G2,1945,C4,1
Actor_2601489,G2,1989,C9,12
Actor_226937,G1,1968,C35,4
Actor_692703,G1,1968,C9,4
Actor_1898832,G2,1959,C2,40
Actor_493715,G1,1941,C2,35
Actor_655687,G1,1933,C47,14
Actor_2142955,G2,1951,C12,7
Actor_419569,G1,1927,C44,7
Actor_306566,G1,1966,C2,1
Actor_2647063,G2,1980,C2,10
Actor_294211,G1,1892,C2,248
Actor_1188833,G1,1939,C2,2
Actor_2440542,G2,1905,C47,15
Actor_1797490,G2,1971,C3,3
Actor_2073347,G2,1971,C2,43
Actor_1665953,G1,1996,C10,3
Actor_1262267,G1,1939,C14,1
Actor_1170367,G1,1929,C10,15
Actor_2591313,G2,1943,C2,45
Actor_1248607,G1,1963,C2,1
Actor_1063404,G1,1975,C43,2
Actor_609410,G1,1948,C2,6
Actor_828239,G1,1944,C10,23
Actor_1158436,G1,1878,C2,46
Actor_547728,G1,1902,C2,41
Actor_1266821,G1,1947,C47,25
Actor_1759750,G2,1962,C2,19
Actor_2556083,G2,1979,C2,1
Actor_2216210,G2,1957,C9,14
Actor_2276155,G2,1939,C2,2
Actor_2518310,G2,1961,C2,20
Actor_1242206,G1,1958,C19,5
Actor_231199,G1,1984,C40,4
Actor_995515,G1,1948,C2,10
Actor_1035101,G1,1971,C2,5
Actor_954207,G1,1963,C10,5
Actor_177793,G1,1937,C2,37
Actor_2206241,G2,1979,C44,2
Actor_2553638,G2,1909,C2,68
Actor_2560502,G2,1924,C2,10
Actor_683749,G1,1919,C10,28
Actor_2528201,G2,2002,C2,1
Actor_1822130,G2,1959,C2,24
Actor_2409971,G2,1930,C3,25
Actor_2049240,G2,1936,C3,44
Actor_853961,G1,1967,C25,3
Actor_1503752,G1,1948,C12,14
Actor_218183,G1,1922,C12,7
Actor_1148582,G1,1927,C2,39
Actor_2179661,G2,1912,C2,9
Actor_1791571,G2,1995,C36,1
Actor_1864269,G2,1976,C2,8
Actor_455236,G1,1899,C47,14
Actor_2438343,G2,1952,C2,1
Actor_2544311,G2,1977,C12,4
Actor_531104,G1,1965,C65,1
Actor_114488,G1,1927,C10,31
Actor_2463766,G2,1978,C2,1
Actor_1799850,G2,1970,C12,8
Actor_2353754,G2,1968,C69,2
Actor_2645814,G2,1966,C2,1
Actor_566097,G1,1945,C44,26
Actor_1256303,G1,1940,C2,47
Actor_2514967,G2,1941,C11,8
Actor_1701996,G1,1993,C12,2
Actor_1924144,G2,1973,C168,1
Actor_1514050,G1,1935,C9,100
Actor_203867,G1,1972,C2,1
Actor_289890,G1,1927,C5,25
Actor_1011657,G1,1960,C2,8
Actor_1410290,G1,1971,C3,10
Actor_2022841,G2,1971,C36,6
Actor_880641,G1,1964,C2,17
Actor_80741,G1,1868,C82,4
Actor_786211,G1,1975,C2,17
Actor_2638542,G2,1977,C2,2
Actor_1552373,G1,1978,C2,22
Actor_2037207,G2,1884,C2,1
Actor_504522,G1,1918,C2,35
Actor_1915639,G2,1931,C5,26
Actor_1137689,G1,1940,C2,33
Actor_246454,G1,1935,C73,10
Actor_1193677,G1,1923,C133,28
Actor_1530937,G1,1946,C110,3
Actor_114264,G1,1963,C2,13
Actor_2234232,G2,1981,C2,1
Actor_2402339,G2,1953,C5,16
Actor_85410,G1,1943,C2,3
Actor_125635,G1,1980,C9,10
Actor_2428764,G2,1929,C2,12
Actor_1822437,G2,1899,C2,48
Actor_1679982,G1,1913,C12,4
Actor_620946,G1,1939,C2,49
Actor_1599026,G1,1961,C2,8
Actor_894125,G1,1953,C2,4
Actor_205436,G1,1982,C4,5
Actor_1613636,G1,1945,C22,3
Actor_2574089,G2,1965,C2,11
Actor_2295977,G2,1963,C12,1
Actor_1956285,G2,1907,C31,4
Actor_2576006,G2,1976,C2,7
Actor_2099589,G2,1963,C2,3
Actor_2002265,G2,1970,C44,1
Actor_1795039,G2,1965,C2,13
Actor_111772,G1,1943,C2,18
Actor_1979564,G2,1901,C2,20
Actor_1068809,G1,1919,C2,38
Actor_1308178,G1,1935,C2,32
Actor_1645124,G1,1960,C12,3
Actor_412706,G1,1895,C2,10
Actor_1543995,G1,1959,C14,2
Actor_1984547,G2,1970,C89,3
Actor_2467829,G2,1962,C12,9
Actor_1284436,G1,1908,C31,33
Actor_1686411,G1,1992,C9,3
Actor_512754,G1,1920,C5,54
Actor_2116220,G2,1968,C2,6
Actor_1321082,G1,1928,C2,31
Actor_2138716,G2,1951,C2,1
Actor_740289,G1,1885,C2,93
Actor_1061410,G1,1952,C25,2
Actor_1930618,G2,1968,C27,7
Actor_522336,G1,1982,C25,11
Actor_1382523,G1,1967,C5,8
Actor_721024,G1,1872,C2,30
Actor_2435767,G2,1968,C2,10
Actor_203850,G1,1957,C12,5
Actor_2172013,G2,1965,C10,3
Actor_2650691,G2,1933,C12,10
Actor_293081,G1,1980,C3,1
Actor_248468,G1,1939,C2,32
Actor_983620,G1,1975,C9,10
Actor_40092,G1,1895,C10,70
Actor_6974,G1,1957,C43,4
Actor_2563072,G2,1943,C18,10
Actor_1389891,G1,1937,C2,2
Actor_935044,G1,1871,C9,199
Actor_2435483,G2,1942,C12,7
Actor_1463594,G1,1933,C2,16
Actor_2651816,G2,1974,C4,2
Actor_1139902,G1,1982,C25,2
Actor_1020436,G1,1933,C2,4
Actor_2256287,G2,1953,C44,5
Actor_1317977,G1,1984,C36,1
Actor_979159,G1,1976,C36,1
Actor_1822087,G2,1944,C69,16
Actor_1628255,G1,1953,C31,9
Actor_2173058,G2,1965,C2,1
Actor_341521,G1,1909,C31,14
Actor_486888,G1,1979,C84,1
Actor_2683410,G2,1981,C36,7
Actor_707096,G1,1934,C4,35
Actor_832259,G1,1977,C19,2
Actor_872654,G1,1965,C2,6
Actor_55537,G1,1944,C5,69
Actor_1457837,G1,1998,C2,3
Actor_656474,G1,1954,C10,25
Actor_1672850,G1,1925,C2,25
Actor_1982248,G2,1970,C2,6
Actor_173654,G1,1970,C12,3
Actor_2077269,G2,1984,C44,1
Actor_1508981,G1,1940,C25,2
Actor_483097,G1,1936,C40,12
Actor_1198875,G1,1955,C58,10
Actor_1467747,G1,1950,C43,23
Actor_1035229,G1,1974,C12,7
Actor_80744,G1,1965,C12,11
Actor_1255816,G1,1892,C2,5
Actor_1709033,G1,1956,C25,11
Actor_2143441,G2,1980,C2,5
Actor_222299,G1,1981,C12,1
Actor_902579,G1,1957,C2,41
Actor_65310,G1,1908,C71,56
Actor_676082,G1,1932,C2,34
Actor_2127107,G2,1955,C2,5
Actor_2597347,G2,1948,C2,25
Actor_799857,G1,1915,C2,85
Actor_340164,G1,1939,C2,29
Actor_2289527,G2,1958,C2,6
Actor_1172408,G1,1902,C2,145
Actor_190692,G1,1930,C2,10
Actor_1436202,G1,1969,C11,5
Actor_254291,G1,1972,C5,1
Actor_1459882,G1,1892,C2,82
Actor_2176702,G2,1970,C2,7
Actor_1506516,G1,1966,C2,5
Actor_83030,G1,1943,C12,4
Actor_9493,G1,1958,C12,3
Actor_371821,G1,1921,C2,67
Actor_1137178,G1,1940,C2,5
Actor_920785,G1,1984,C9,6
Actor_2310461,G2,1967,C22,4
Actor_145704,G1,1965,C2,2
Actor_710095,G1,1976,C2,9
Actor_2643152,G2,1983,C10,1
Actor_1583136,G1,1947,C22,8
Actor_2030332,G2,1978,C2,1
Actor_885197,G1,1958,C2,2
Actor_1635581,G1,1964,C19,2
Actor_436655,G1,1920,C10,3
Actor_1852211,G2,1947,C2,13
Actor_1266852,G1,1926,C3,103
Actor_208261,G1,1971,C19,1
Actor_99486,G1,1919,C2,4
Actor_2180259,G2,1936,C10,20
Actor_36876,G1,1996,C40,1
Actor_416522,G1,1950,C2,20
Actor_662918,G1,1976,C40,4
Actor_2384168,G2,1932,C2,20
Actor_578177,G1,1941,C69,1
Actor_2366690,G2,1937,C4,7
Actor_1791611,G2,1963,C36,4
Actor_2133633,G2,1977,C31,10
Actor_707291,G1,1977,C2,8
Actor_2503924,G2,1972,C10,20
Actor_1084117,G1,1935,C2,7
Actor_1573467,G1,1958,C2,20
Actor_1266667,G1,1966,C10,2
Actor_950820,G1,1978,C12,5
Actor_2123931,G2,1958,C112,12
Actor_1024848,G1,1955,C2,15
Actor_1300990,G1,1974,C2,34
Actor_1623908,G1,1981,C2,5
Actor_2670350,G2,1941,C12,6
Actor_2125694,G2,1914,C2,17
Actor_1087321,G1,1965,C128,1
Actor_2620030,G2,1984,C18,3
Actor_540563,G1,1927,C2,19
Actor_1689161,G1,1946,C12,30
Actor_239655,G1,1933,C2,29
Actor_474975,G1,1896,C13,4
Actor_1735040,G1,1886,C12,70
Actor_1340150,G1,1942,C3,11
Actor_2451720,G2,1975,C2,12
Actor_995176,G1,1932,C31,6
Actor_756401,G1,1939,C2,10
Actor_1040834,G1,1985,C44,1
Actor_1883454,G2,1919,C2,17
Actor_1342504,G1,1929,C5,10
Actor_1238344,G1,1950,C2,54
Actor_1005832,G1,1949,C12,6
Actor_686751,G1,1954,C180,1
Actor_685835,G1,1954,C77,1
Actor_1022004,G1,1913,C2,15
Actor_1618819,G1,1955,C42,2
Actor_754604,G1,1899,C84,27
Actor_2029272,G2,1972,C40,2
Actor_2669538,G2,1984,C82,2
Actor_1211227,G1,1913,C2,3
Actor_1678236,G1,1955,C2,31
Actor_842642,G1,1866,C5,5
Actor_864936,G1,1915,C43,19
Actor_2194361,G2,1976,C25,5
Actor_468244,G1,1950,C31,7
Actor_1718832,G1,1886,C2,46
Actor_780183,G1,1954,C25,3
Actor_1399702,G1,1960,C2,2
Actor_2339106,G2,1959,C733,2
Actor_823729,G1,1931,C44,9
Actor_1586540,G1,1869,C2,40
Actor_154903,G1,1889,C2,45
Actor_971085,G1,1916,C5,30
Actor_825103,G1,1973,C2,2
Actor_1859488,G2,1947,C70,25
Actor_2617120,G2,1940,C12,5
Actor_458399,G1,1910,C35,7
Actor_512525,G1,1902,C2,41
Actor_1459407,G1,1957,C2,19
Actor_1776995,G2,1982,C12,5
Actor_326503,G1,1939,C2,20
Actor_1628726,G1,1939,C2,4
Actor_2575661,G2,1942,C2,16
Actor_2444961,G2,1882,C14,17
Actor_1534150,G1,1957,C10,7
Actor_2100378,G2,1973,C2,7
Actor_1719483,G1,1891,C2,53
Actor_1263483,G1,1938,C12,6
Actor_2400401,G2,1970,C2,1
Actor_1040864,G1,1915,C22,4
Actor_2461720,G2,1964,C2,12
Actor_2270731,G2,1890,C2,71
Actor_519048,G1,1944,C10,17
Actor_149598,G1,1949,C2,17
Actor_1017812,G1,1982,C2,1
Actor_543091,G1,1955,C43,4
Actor_1108358,G1,1932,C25,67
Actor_2668814,G2,1985,C2,4
Actor_998422,G1,1968,C12,1
Actor_1984632,G2,1969,C2,22
Actor_2407446,G2,1959,C12,1
Actor_445696,G1,1936,C2,56
Actor_1570568,G1,1965,C12,10
Actor_2606299,G2,1961,C36,1
Actor_2311203,G2,1973,C2,3
Actor_702587,G1,1917,C71,37
Actor_380857,G1,1964,C2,7
Actor_598206,G1,1925,C2,21
Actor_193234,G1,1918,C12,29
Actor_1342341,G1,1962,C14,1
Actor_1119139,G1,1959,C2,34
Actor_2616800,G2,1966,C2,1
Actor_845024,G1,1936,C2,59
Actor_1011866,G1,1958,C2,18
Actor_2154851,G2,1942,C10,10
Actor_1537186,G1,1943,C4,2
Actor_538765,G1,1978,C36,1
Actor_1013153,G1,1964,C2,2
Actor_18168,G1,1967,C12,16
Actor_638392,G1,1948,C2,11
Actor_1197805,G1,1940,C2,12
Actor_526501,G1,1942,C3,3
Actor_1197465,G1,1957,C2,8
Actor_1045053,G1,1972,C10,3
Actor_119512,G1,1913,C42,1
Actor_1726940,G1,1959,C24,3
Actor_530861,G1,1967,C12,2
Actor_1367916,G1,1920,C3,1
Actor_1084781,G1,1923,C12,3
Actor_2311750,G2,1982,C2,7
Actor_2389871,G2,1947,C24,4
Actor_112088,G1,1967,C2,5
Actor_1882090,G2,1945,C2,13
Actor_1189926,G1,1940,C65,9
Actor_368897,G1,1943,C2,103
Actor_1237080,G1,1894,C67,14
Actor_373856,G1,1962,C2,10
Actor_2654087,G2,2003,C2,1
Actor_353294,G1,1907,C2,16
Actor_1085570,G1,1954,C2,5
Actor_2264470,G2,1926,C12,2
Actor_309247,G1,1936,C2,6
Actor_81425,G1,1978,C2,5
Actor_2515516,G2,1974,C10,5
Actor_286663,G1,1920,C5,4
Actor_1225147,G1,1940,C12,40
Actor_132560,G1,1965,C71,4
Actor_2123019,G2,1930,C12,12
Actor_2328965,G2,1973,C2,16
Actor_246287,G1,1914,C2,57
Actor_2517246,G2,1958,C2,5
Actor_591123,G1,1916,C12,15
Actor_1350232,G1,1884,C11,156
Actor_2035127,G2,1960,C36,1
Actor_743840,G1,1946,C2,13
Actor_1238637,G1,1957,C2,40
Actor_2290648,G2,1985,C9,8
Actor_2028809,G2,1954,C156,5
Actor_976175,G1,1934,C2,14
Actor_2484390,G2,1926,C12,1
Actor_587370,G1,1946,C47,34
Actor_2226804,G2,1950,C2,4
Actor_2571543,G2,1972,C36,3
Actor_425535,G1,1964,C2,5
Actor_1770206,G2,1948,C2,5
Actor_1364918,G1,1877,C10,9
Actor_1684620,G1,1981,C2,2
Actor_161028,G1,1953,C2,4
Actor_2327677,G2,1974,C12,8
Actor_2170674,G2,1957,C25,9
Actor_383037,G1,1972,C5,28
Actor_1357152,G1,1931,C14,18
Actor_1322415,G1,1922,C3,11
Actor_162512,G1,1938,C2,12
Actor_987845,G1,1961,C36,2
Actor_2133553,G2,1968,C2,6
Actor_1632466,G1,1960,C10,29
Actor_622020,G1,1981,C60,1
Actor_1797855,G2,1975,C40,8
Actor_2191817,G2,1936,C2,58
Actor_2260624,G2,1964,C40,14
Actor_476865,G1,1971,C2,40
Actor_2095621,G2,1966,C11,2
Actor_1492316,G1,1939,C2,1
Actor_743499,G1,1938,C2,4
Actor_2620015,G2,1980,C3,3
Actor_657973,G1,1962,C14,22
Actor_525545,G1,1921,C3,15
Actor_2259136,G2,1949,C47,2
Actor_839355,G1,1892,C12,15
Actor_2413001,G2,1931,C12,2
Actor_2101106,G2,1946,C18,16
Actor_1086454,G1,1931,C12,6
Actor_1247324,G1,1997,C9,2
Actor_213064,G1,1917,C9,82
Actor_725456,G1,1950,C3,3
Actor_1371494,G1,1906,C2,118
Actor_1777233,G2,1973,C60,1
Actor_2107227,G2,1968,C71,6
Actor_2654146,G2,1992,C2,2
Actor_1646115,G1,1947,C2,67
Actor_360385,G1,1908,C2,12
Actor_1893498,G2,1972,C18,10
Actor_1909270,G2,1930,C2,4
Actor_2277717,G2,1952,C36,3
Actor_702134,G1,1952,C2,8
Actor_942233,G1,1963,C2,37
Actor_2314512,G2,1958,C42,2
Actor_1844291,G2,1978,C2,1
Actor_234282,G1,1935,C9,1
Actor_2236351,G2,1988,C2,3
Actor_2502469,G2,1953,C27,9
Actor_2626322,G2,1968,C42,1
Actor_168741,G1,1947,C2,5
Actor_412809,G1,1981,C12,8
Actor_674057,G1,1933,C3,32
Actor_1213934,G1,1964,C12,34
Actor_2119662,G2,1901,C67,20
Actor_1013737,G1,1955,C2,1
Actor_238125,G1,1925,C2,38
Actor_2362274,G2,1959,C2,10
Actor_2673299,G2,1932,C2,17
Actor_2253242,G2,1946,C2,3
Actor_1298561,G1,1937,C2,5
Actor_1293265,G1,1926,C11,5
Actor_1378285,G1,1965,C14,2
Actor_2536444,G2,1970,C12,1
Actor_1931610,G2,1930,C12,5
Actor_1425236,G1,1980,C2,5
Actor_2538638,G2,1973,C2,7
Actor_1099205,G1,1910,C2,46
Actor_1495341,G1,1929,C2,26
Actor_982926,G1,1922,C2,9
Actor_2555649,G2,1981,C2,26
Actor_2526668,G2,1893,C12,14
Actor_514988,G1,1972,C2,14
Actor_1520342,G1,1930,C70,8
Actor_751209,G1,1915,C22,2
Actor_158632,G1,1953,C2,31
Actor_2450111,G2,1966,C2,10
Actor_761830,G1,1927,C2,59
Actor_2385298,G2,1989,C2,9
Actor_1952507,G2,1974,C12,2
Actor_853611,G1,1965,C25,5
Actor_892460,G1,1961,C2,1
Actor_466007,G1,1973,C2,17
Actor_1992864,G2,1958,C35,2
Actor_1264181,G1,1937,C2,6
Actor_1782865,G2,1924,C2,57
Actor_1873822,G2,1943,C31,10
Actor_985691,G1,1953,C4,6
Actor_1095824,G1,1954,C69,2
Actor_1283394,G1,1934,C158,1
Actor_773321,G1,1887,C67,13
Actor_1253082,G1,1938,C2,28
Actor_223649,G1,1978,C2,2
Actor_798838,G1,1965,C10,3
Actor_1467347,G1,1917,C82,36
Actor_1626897,G1,1951,C12,14
Actor_2349143,G2,1963,C2,3
Actor_1044798,G1,1968,C25,5
Actor_2624951,G2,1958,C9,5
Actor_2613493,G2,1984,C44,3
Actor_1069200,G1,1891,C2,102
Actor_2604791,G2,1987,C12,2
Actor_1913593,G2,1960,C36,5
Actor_1206118,G1,1956,C2,9
Actor_1754722,G2,1972,C2,7
Actor_591467,G1,1976,C19,7
Actor_430379,G1,1941,C2,3
Actor_975125,G1,1930,C31,1
Actor_845805,G1,1924,C58,17
Actor_1484367,G1,1944,C4,13
Actor_1156692,G1,1879,C47,43
Actor_1343097,G1,1966,C12,14
Actor_627229,G1,1935,C2,6
Actor_1337387,G1,1974,C2,1
Actor_2216068,G2,1904,C31,20
Actor_2654451,G2,1970,C44,5
Actor_1059739,G1,1989,C10,1
Actor_1147484,G1,1965,C12,26
Actor_1288716,G1,1928,C2,19
Actor_2030687,G2,1951,C168,19
Actor_1801160,G2,1954,C2,13
Actor_2429954,G2,1977,C2,4
Actor_2675793,G2,1989,C12,1
Actor_746724,G1,1971,C18,21
Actor_49828,G1,1969,C2,11
Actor_977711,G1,1904,C2,1
Actor_192982,G1,1980,C2,1
Actor_620043,G1,1971,C2,4
Actor_2527277,G2,1941,C2,18
Actor_1878107,G2,1972,C65,1
Actor_1532867,G1,1948,C85,1
Actor_2259347,G2,1910,C47,1
Actor_2070571,G2,1971,C2,4
Actor_223837,G1,1915,C12,4
Actor_333391,G1,1961,C2,20
Actor_293015,G1,1921,C2,62
Actor_2450985,G2,1916,C2,38
Actor_1630601,G1,1970,C2,1
Actor_1917570,G2,1934,C2,7
Actor_87781,G1,1900,C10,8
Actor_1126280,G1,1980,C2,16
Actor_2462999,G2,1970,C3,10
Actor_1769004,G2,1973,C27,4
Actor_310972,G1,1910,C2,32
Actor_2240669,G2,1947,C47,13
Actor_553071,G1,1951,C12,10
Actor_840398,G1,1965,C44,4
Actor_2234255,G2,1980,C2,3
Actor_229122,G1,1958,C5,15
Actor_2280135,G2,1941,C12,47
Actor_1344162,G1,1964,C2,1
Actor_2016010,G2,1987,C2,4
Actor_425657,G1,1876,C2,19
Actor_1922399,G2,1936,C70,1
Actor_2688423,G2,1993,C2,4
Actor_1368088,G1,1971,C187,4
Actor_859420,G1,1966,C2,13
Actor_2606165,G2,1979,C25,5
Actor_1794926,G2,1935,C12,10
Actor_2096905,G2,1953,C2,12
Actor_1203975,G1,1887,C2,42
Actor_845550,G1,1982,C4,1
Actor_1155651,G1,1948,C25,7
Actor_2464994,G2,1986,C65,1
Actor_2089645,G2,1948,C2,4
Actor_2581886,G2,1941,C44,4
Actor_2488369,G2,1979,C2,1
Actor_1277297,G1,1895,C2,2
Actor_403466,G1,1923,C19,7
Actor_655670,G1,1884,C2,62
Actor_2623105,G2,1968,C47,4
Actor_2594205,G2,1968,C2,1
Actor_770759,G1,1981,C168,3
Actor_2040614,G2,1970,C10,2
Actor_1304926,G1,1952,C10,27
Actor_2148072,G2,1969,C12,8
Actor_79578,G1,1879,C2,55
Actor_1749798,G2,1947,C2,4
Actor_2484647,G2,1983,C2,1
Actor_2042882,G2,1888,C31,8
Actor_1504114,G1,1950,C44,18
Actor_2237922,G2,1980,C65,1
Actor_982235,G1,1864,C2,84
Actor_2212760,G2,1950,C2,31
Actor_1661454,G1,1937,C2,6
Actor_1694112,G1,1962,C26,5
Actor_1702165,G1,1976,C12,13
Actor_1734732,G1,1961,C70,3
Actor_938182,G1,1914,C12,8
Actor_1081275,G1,1943,C7,9
Actor_1393819,G1,1966,C2,4
Actor_568997,G1,1969,C2,8
Actor_1971168,G2,1981,C12,2
Actor_1380382,G1,1972,C10,2
Actor_1285003,G1,1952,C2,1
Actor_1292651,G1,1957,C2,17
Actor_249262,G1,1949,C2,16
Actor_494828,G1,1974,C10,2
Actor_607540,G1,1884,C5,1
Actor_1778167,G2,1911,C2,20
Actor_494715,G1,1954,C12,19
Actor_470346,G1,1940,C2,12
Actor_1537893,G1,1950,C2,30
Actor_1780187,G2,1922,C2,7
Actor_234298,G1,1944,C3,2
Actor_1764498,G2,1961,C25,2
Actor_810489,G1,1949,C2,28
Actor_2092035,G2,1918,C2,15
Actor_724796,G1,1967,C25,7
Actor_2518444,G2,1964,C10,2
Actor_1691921,G1,1939,C12,12
Actor_981550,G1,1974,C49,26
Actor_2552505,G2,1985,C2,4
Actor_212261,G1,1884,C2,157
Actor_2347188,G2,1906,C2,20
Actor_2457382,G2,1963,C3,1
Actor_1885176,G2,1944,C2,94
Actor_2459201,G2,1962,C43,6
Actor_161928,G1,1940,C12,3
Actor_78207,G1,1964,C2,3
Actor_2674588,G2,1979,C10,1
Actor_2450763,G2,1988,C2,2
Actor_674494,G1,1892,C2,222
Actor_2086066,G2,1924,C2,10
Actor_1474245,G1,1954,C12,2
Actor_1691310,G1,1958,C2,24
Actor_1145869,G1,1925,C2,61
Actor_2174210,G2,1946,C2,44
Actor_108119,G1,1947,C2,2
Actor_1835592,G2,1970,C2,11
Actor_292215,G1,1918,C2,41
Actor_161623,G1,1961,C2,5
Actor_362225,G1,1963,C9,27
Actor_515341,G1,1943,C12,37
Actor_2259468,G2,1971,C2,8
Actor_2222152,G2,1982,C2,2
Actor_350713,G1,1927,C2,31
Actor_1995299,G2,1978,C2,7
Actor_120364,G1,1969,C2,1
Actor_692459,G1,1937,C12,85
Actor_430969,G1,1959,C2,12
Actor_2458182,G2,1964,C9,21
Actor_743078,G1,1961,C2,12
Actor_1807204,G2,1953,C2,6
Actor_249584,G1,1983,C31,3
Actor_2424808,G2,1982,C2,1
Actor_2249288,G2,1973,C12,1
Actor_1871179,G2,1943,C3,2
Actor_842338,G1,1952,C44,25
Actor_2245583,G2,1966,C2,2
Actor_185792,G1,1934,C12,35
Actor_1299527,G1,1963,C47,10
Actor_2053698,G2,1957,C36,2
Actor_1240857,G1,1946,C47,4
Actor_515546,G1,1920,C2,183
Actor_558669,G1,1942,C36,8
Actor_406238,G1,1991,C2,1
Actor_658377,G1,1931,C2,9
Actor_470320,G1,1938,C2,35
Actor_628472,G1,1968,C42,9
Actor_2554943,G2,1933,C2,14
Actor_125309,G1,1968,C9,15
Actor_1329840,G1,1926,C12,17
Actor_2577490,G2,1898,C88,3
Actor_983871,G1,1922,C2,12
Actor_2453301,G2,1894,C2,5
Actor_1007031,G1,1901,C82,5
Actor_796091,G1,1920,C2,24
Actor_1463395,G1,1947,C12,7
Actor_1588318,G1,1962,C2,10
Actor_1126814,G1,1946,C2,11
Actor_1492157,G1,1922,C2,34
Actor_2042547,G2,1914,C10,7
Actor_1579788,G1,1938,C110,19
Actor_2349541,G2,1958,C2,1
Actor_1196499,G1,1911,C2,38
Actor_1911696,G2,1915,C2,10
Actor_365711,G1,1954,C35,7
Actor_1223982,G1,1924,C5,11
Actor_806317,G1,1941,C69,2
Actor_2192856,G2,1980,C25,3
Actor_95207,G1,1945,C53,2
Actor_1456569,G1,1962,C12,1
Actor_1667367,G1,1978,C2,8
Actor_1781631,G2,1981,C43,3
Actor_140130,G1,1942,C2,7
Actor_486007,G1,1962,C12,43
Actor_2586410,G2,1962,C2,20
Actor_650591,G1,1929,C12,32
Actor_2062866,G2,1930,C10,18
Actor_1079686,G1,1966,C2,28
Actor_428914,G1,1943,C2,13
Actor_671050,G1,1968,C12,17
Actor_970220,G1,1926,C12,5
Actor_608387,G1,1962,C2,41
Actor_579407,G1,1945,C2,17
Actor_1064968,G1,1971,C2,18
Actor_1530244,G1,1947,C114,7
Actor_281984,G1,1979,C2,2
Actor_418009,G1,1972,C44,3
Actor_1258641,G1,1953,C2,2
Actor_38870,G1,1908,C2,7
Actor_1627001,G1,1912,C31,41
Actor_1755229,G2,1957,C82,13
Actor_1385187,G1,1974,C346,2
Actor_462216,G1,1882,C12,142
Actor_981584,G1,1969,C9,6
Actor_815920,G1,1942,C12,3
Actor_1808595,G2,1904,C2,37
Actor_2090158,G2,1939,C2,19
Actor_1150169,G1,1932,C84,54
Actor_1443987,G1,1923,C12,31
Actor_2354470,G2,1908,C25,4
Actor_2135637,G2,1916,C2,4
Actor_68531,G1,1943,C12,6
Actor_109986,G1,1960,C9,12
Actor_1680717,G1,1915,C2,42
Actor_2059171,G2,1896,C2,25
