hosts.host_id,hosts.host_since,hosts.host_response_time,hosts.host_response_rate,hosts.host_neighbourhood,hosts.tf_listings.host_id
2680575,2012,3,100,355,2
2756830,2012,3,100,893,5
67458568,2016,2,100,475,1
2736576,2012,2,100,682,1
1555304,2012,3,100,682,2
2977944,2012,1,90,682,1
19765758,2014,2,100,682,1
110647896,2017,2,100,266,1
109339540,2017,2,100,682,1
13959967,2014,2,100,682,1
3770000,2012,2,100,682,1
81638925,2016,3,100,682,1
4793109,2013,2,100,682,1
4871501,2013,1,60,682,1
3531516,2012,2,100,682,1
2954136,2012,2,90,893,1
30193785,2015,2,100,475,1
107472521,2016,3,100,475,1
38652609,2015,2,100,682,1
3950352,2012,3,99,682,6
22002364,2014,2,100,682,1
105695310,2016,1,50,682,1
15406938,2014,1,75,475,1
7999287,2013,2,100,682,1
100340855,2016,3,90,475,2
6439872,2013,3,100,682,1
68887679,2016,1,100,682,1
10598110,2013,3,100,682,1
30956981,2015,2,100,682,1
51893937,2015,3,100,475,1
11181930,2014,1,100,475,2
119572344,2017,3,100,682,2
25532859,2015,3,100,682,1
112799,2010,3,100,682,2
2639052,2012,3,100,347,2
110956376,2017,2,100,682,1
3640917,2012,3,100,682,1
80395387,2016,3,100,682,1
6679217,2013,3,100,682,1
28989577,2015,3,90,682,1
8241928,2013,3,90,682,2
17960505,2014,1,100,682,1
14392766,2014,1,100,682,1
41804351,2015,1,80,682,1
12869995,2014,2,90,682,1
23944052,2014,2,100,475,1
20697586,2014,2,100,475,1
94634180,2016,1,88,682,1
9532041,2013,2,100,682,1
115371171,2017,2,100,682,2
60121136,2016,3,100,475,1
30306063,2015,3,78,682,1
13470746,2014,3,100,475,1
50907338,2015,3,100,682,1
30048111,2015,2,100,682,1
1301983,2011,3,100,475,1
109434106,2017,3,100,682,1
90576123,2016,3,100,682,1
77273547,2016,3,91,475,1
36069689,2015,2,100,893,1
14108913,2014,5,0,682,1
105028318,2016,3,100,682,1
9547281,2013,2,100,682,1
69939499,2016,2,100,682,1
15863537,2014,2,100,682,1
43151756,2015,5,40,682,1
11471934,2014,3,100,682,1
3094237,2012,1,80,682,1
114387114,2017,2,100,682,1
14161941,2014,5,0,266,1
63893645,2016,3,100,682,1
1111485,2011,1,100,682,1
11682183,2014,1,100,682,1
14670338,2014,1,100,682,1
3236149,2012,3,100,189,2
36510990,2015,2,100,475,2
69228377,2016,3,100,475,1
61939709,2016,1,100,682,1
30762756,2015,5,33,682,1
23012161,2014,1,100,682,1
1402965,2011,3,100,682,1
16530428,2014,3,100,682,1
23110971,2014,2,70,682,1
84848926,2016,1,50,682,1
80667922,2016,3,100,893,1
25635266,2015,3,100,682,1
14410975,2014,1,100,682,1
2935280,2012,2,100,682,1
2785971,2012,2,100,475,1
74266499,2016,2,100,428,3
160020,2010,3,100,68,5
6153349,2013,1,100,475,1
4262929,2012,1,80,475,1
10948425,2014,3,90,893,1
460143,2011,2,100,682,1
34886875,2015,1,100,682,1
22674366,2014,2,100,266,1
6150302,2013,3,100,682,2
35392001,2015,3,100,893,4
11799104,2014,1,100,682,1
68554756,2016,1,100,682,1
6925239,2013,3,100,475,1
47476573,2015,2,100,475,1
107269869,2016,3,88,475,1
5443547,2013,3,100,682,1
4252293,2012,1,100,682,1
30908122,2015,3,100,682,1
9242552,2013,1,100,682,1
1766691,2012,2,88,682,1
76200035,2016,2,100,682,1
7932585,2013,2,100,682,1
14115139,2014,2,100,682,1
5852568,2013,1,90,893,3
38939019,2015,3,100,682,1
51970157,2015,3,100,266,1
28551730,2015,3,100,682,1
2923811,2012,2,100,682,1
18694672,2014,5,25,682,1
101628564,2016,3,100,475,1
36854488,2015,2,100,682,1
57606248,2016,1,100,266,1
1404284,2011,1,100,682,1
25392841,2014,2,90,266,1
78342225,2016,3,100,893,1
5499555,2013,2,100,682,1
5039029,2013,2,100,682,1
23818442,2014,3,100,475,1
5967696,2013,3,100,475,1
71691271,2016,3,90,893,1
4931962,2013,3,100,682,1
14458956,2014,2,100,80,2
405430,2011,3,100,428,2
22433620,2014,1,100,475,1
16151406,2014,2,100,682,1
32107546,2015,2,67,682,1
2482371,2012,3,100,893,2
95988692,2016,3,100,754,2
2542791,2012,1,83,557,2
4846708,2013,3,100,736,5
68644790,2016,2,100,475,1
805564,2011,3,100,475,3
9271018,2013,2,90,475,1
1029694,2011,5,0,682,1
5191307,2013,2,100,475,1
50918810,2015,3,100,682,1
3890242,2012,1,100,682,1
15335031,2014,1,100,682,1
2729628,2012,2,100,682,1
106249355,2016,3,100,682,1
17991249,2014,3,100,475,1
51312041,2015,2,100,682,1
8253112,2013,5,0,682,1
7400787,2013,3,100,682,2
8928519,2013,1,50,475,1
7916878,2013,1,89,682,1
110075634,2017,2,100,682,1
68081472,2016,2,80,682,1
13957870,2014,3,100,475,1
106037102,2016,2,90,475,1
10574209,2013,1,100,475,1
22438442,2014,1,100,682,1
36950888,2015,3,100,475,1
36223969,2015,2,100,893,2
16389547,2014,2,100,682,1
48747945,2015,2,100,682,1
75416034,2016,2,100,682,1
15360397,2014,2,100,682,1
16873107,2014,1,88,475,1
22321077,2014,3,100,475,1
37641844,2015,2,100,682,1
8551788,2013,2,80,475,1
76584078,2016,3,100,682,1
39028924,2015,3,100,682,1
9099346,2013,3,100,682,1
6237626,2013,3,100,893,2
3646986,2012,2,100,475,1
62719053,2016,1,100,475,1
19082830,2014,3,87,682,1
29647692,2015,2,90,682,2
49918743,2015,3,99,682,5
6729269,2013,2,100,475,1
14040750,2014,2,100,475,1
20327690,2014,1,100,266,1
8256247,2013,3,100,682,1
78982299,2016,1,67,475,1
9967080,2013,2,83,682,1
28704607,2015,2,100,893,1
16961774,2014,5,0,475,1
48587126,2015,2,100,682,2
8124501,2013,1,100,682,1
7956311,2013,1,100,682,1
58574,2009,2,100,475,1
78438187,2016,3,100,682,1
7081407,2013,1,100,1848,1
16617528,2014,1,100,682,1
40867385,2015,5,40,475,1
5351343,2013,3,100,682,1
402856,2011,3,100,266,1
19680596,2014,1,77,682,1
64445970,2016,1,67,682,1
13312172,2014,1,100,682,1
2446638,2012,2,100,736,1
26718493,2015,1,73,682,1
8600652,2013,1,70,682,1
5867560,2013,2,100,682,1
55258493,2016,3,100,682,1
7195665,2013,2,90,682,1
2979596,2012,2,100,893,9
12379090,2014,2,100,475,1
19899083,2014,2,100,475,2
61085239,2016,2,100,475,1
4146465,2012,2,89,682,1
51301955,2015,3,100,682,1
4248029,2012,2,100,682,1
29082510,2015,3,100,266,1
9782370,2013,3,100,475,1
20514800,2014,3,100,893,1
893043,2011,2,100,475,1
104471304,2016,2,100,682,1
335850,2011,3,100,682,1
45896389,2015,2,100,269,6
15667093,2014,2,100,475,1
2500334,2012,5,0,682,1
76298743,2016,3,100,682,1
107359991,2016,3,100,682,1
16024668,2014,3,100,355,1
43431714,2015,3,100,682,1
59873383,2016,5,0,682,1
31671400,2015,3,100,682,1
17629764,2014,3,100,682,1
11439142,2014,1,60,682,1
23414536,2014,1,100,682,1
9879464,2013,2,100,682,1
22442305,2014,5,11,682,1
1976948,2012,3,100,475,1
11959665,2015,2,100,266,1
31668882,2015,2,100,475,1
63843070,2016,3,100,266,1
119916227,2017,3,100,475,1
15402696,2014,3,100,682,1
42424464,2015,1,100,682,1
3472510,2012,2,90,682,1
3173987,2012,5,0,682,1
37965233,2015,1,100,475,1
7094960,2013,1,90,682,1
7868504,2013,1,80,682,1
5729237,2013,2,100,428,2
28386616,2015,2,88,682,1
78129743,2016,2,100,682,1
5107787,2013,3,100,682,1
6993312,2013,2,100,682,1
11957723,2014,2,100,266,1
30304106,2015,1,60,475,1
6712914,2013,3,100,682,1
17513345,2014,1,90,682,1
9751829,2013,3,100,682,1
11577395,2014,3,100,266,1
99584101,2016,3,88,682,1
4152076,2012,3,100,475,2
6521750,2013,1,92,475,3
3599642,2012,2,90,682,2
44104488,2015,3,100,682,1
26737365,2015,3,100,475,1
28734931,2015,2,100,682,1
27114385,2015,1,100,682,1
19514015,2014,1,90,682,1
96400685,2016,2,100,475,1
31083263,2015,3,100,475,1
75155768,2016,3,100,682,1
79834626,2016,3,100,682,1
113194103,2017,3,100,682,1
27249966,2015,2,100,682,1
33176537,2015,2,86,475,1
3768005,2012,1,90,682,1
45804884,2015,2,92,475,1
91892169,2016,3,100,682,1
7081535,2013,1,90,682,2
67554681,2016,2,100,682,1
31989766,2015,3,90,682,1
8773776,2013,3,100,682,1
15464467,2014,3,100,355,1
10581402,2013,3,100,682,1
51251778,2015,1,100,682,1
749418,2011,3,100,682,1
87476844,2016,2,100,682,1
13034778,2014,1,100,682,1
76916141,2016,2,100,475,1
73033887,2016,5,0,682,1
12139243,2014,1,100,682,1
9899883,2013,2,100,682,1
22467775,2014,3,100,682,1
30897776,2015,1,100,475,1
107135873,2016,3,100,682,1
82987205,2016,3,100,682,1
67148264,2016,3,100,682,1
20404892,2014,3,83,475,1
43407348,2015,3,100,682,1
9570384,2013,2,100,475,1
18179793,2014,1,70,395,2
27804598,2015,2,100,682,1
25030845,2014,2,82,682,1
1376089,2011,3,100,475,1
21332213,2014,2,100,682,1
86076095,2016,3,100,475,1
16395136,2014,1,80,754,1
4709758,2013,3,100,682,1
69225316,2016,5,0,682,1
8227437,2013,5,0,682,1
73944239,2016,3,100,475,1
73382483,2016,1,80,682,1
8899507,2013,5,0,682,1
21402797,2014,1,67,475,1
7839239,2013,3,100,475,1
4445150,2012,3,100,682,1
10366757,2013,3,100,682,1
29670388,2015,5,0,475,1
10482061,2013,2,100,682,1
105121315,2016,3,100,682,1
18474371,2014,1,57,266,1
9622153,2013,2,100,682,2
21798482,2014,2,100,682,1
40934265,2015,2,80,682,1
4024303,2012,3,100,682,1
2695617,2012,1,100,682,1
7130082,2013,1,100,682,1
23325066,2014,3,100,682,1
7791565,2013,3,100,475,1
7405866,2013,2,100,682,1
10308395,2013,1,100,682,1
16635158,2014,3,100,682,1
2277289,2012,3,100,682,1
8812461,2013,3,89,682,1
7345966,2013,1,100,682,1
66201507,2016,2,80,893,1
30555736,2015,3,94,893,1
20979201,2014,3,100,893,1
33848858,2015,3,100,475,1
10057829,2013,3,100,475,3
102497937,2016,3,100,893,1
71953372,2016,3,100,682,1
93190464,2016,3,90,475,1
6622374,2013,3,100,682,1
7807123,2013,3,100,682,1
71433692,2016,3,100,682,1
54978959,2016,1,50,475,1
45570942,2015,3,100,475,1
1616837,2012,1,50,682,1
97639423,2016,5,38,682,1
26221304,2015,2,100,475,1
944908,2011,1,100,682,1
24871151,2014,2,100,682,1
2976737,2012,2,100,475,1
17045879,2014,1,100,682,1
31626571,2015,3,90,475,1
96528435,2016,3,100,682,1
2159599,2012,3,100,682,1
5358713,2013,3,100,682,1
2551827,2012,1,100,475,1
14788375,2014,3,100,266,3
66861425,2016,3,100,475,2
5922401,2013,2,100,682,1
120546629,2017,3,100,682,1
4287241,2012,2,100,682,1
115476961,2017,3,100,682,1
14461814,2014,2,100,266,1
2075789,2012,3,100,551,3
1456467,2011,1,100,475,1
3183980,2012,1,100,682,1
76063591,2016,2,100,475,1
44247578,2015,3,100,475,1
6293314,2013,2,100,682,1
13390830,2014,2,80,682,1
33894110,2015,2,100,475,1
3598389,2012,2,100,682,1
38262411,2015,1,50,682,1
29868235,2015,3,100,682,1
7944484,2013,2,100,893,1
5945164,2013,2,75,475,1
120765520,2017,2,100,475,1
17605307,2014,2,100,266,2
21493696,2014,3,100,682,1
1114176,2011,2,100,475,1
2883726,2012,3,90,682,1
43239365,2015,3,100,475,1
8042088,2013,3,100,682,1
8903224,2013,3,100,893,1
11115097,2014,2,100,682,1
106999587,2016,2,100,266,1
9675658,2013,3,100,475,1
20729892,2014,3,100,682,1
100537131,2016,1,100,893,1
3809931,2012,2,100,682,1
45604862,2015,1,100,682,1
21287995,2014,3,100,682,2
54164787,2016,2,100,682,1
46501652,2015,2,75,682,1
6175828,2013,2,100,682,1
17707003,2014,1,100,682,1
14085371,2014,1,100,682,1
115613146,2017,2,100,893,2
37046944,2015,3,100,682,1
13723013,2014,3,100,682,1
8726901,2013,2,100,682,1
73344854,2016,1,100,682,1
52242715,2015,1,75,682,1
99224217,2016,2,100,682,1
99192983,2016,3,100,475,1
33070658,2015,1,75,682,3
21316307,2014,1,100,682,1
5409525,2013,3,100,682,1
93250865,2016,3,100,893,1
17973476,2016,3,100,682,1
8986095,2013,3,100,893,1
93344713,2016,2,82,475,1
144300,2010,3,100,682,1
9090551,2013,2,100,682,1
10811567,2013,3,100,682,1
23856339,2014,3,100,266,2
3366802,2012,2,100,428,1
8690832,2013,3,100,475,1
9116004,2013,3,100,682,1
1322032,2011,2,80,682,1
1515600,2011,2,100,682,1
36730339,2015,1,100,682,1
4708965,2013,3,90,682,1
5396915,2013,2,100,682,1
14832584,2014,1,70,475,1
13623591,2014,3,100,682,1
45733839,2015,1,100,475,1
16367531,2014,3,100,682,1
10269594,2013,5,25,475,1
7909324,2013,2,100,682,1
13986704,2014,1,100,682,1
2941269,2012,3,100,475,1
6189278,2013,2,100,682,1
14080465,2014,3,100,682,1
14888162,2014,2,90,266,1
114521967,2017,3,100,475,1
63789487,2016,1,82,682,1
26417028,2015,3,100,682,1
2330848,2012,2,100,475,1
13710189,2015,3,100,266,1
20224089,2014,1,100,682,1
3377363,2012,3,100,682,1
83948349,2016,1,100,475,1
7792705,2013,1,100,475,1
3892610,2012,1,100,682,1
72113764,2016,1,50,682,1
11438718,2014,1,100,682,2
5747450,2013,1,75,682,1
58682349,2016,3,100,266,1
76486063,2016,3,100,682,1
39336398,2015,5,57,682,1
22569330,2014,3,100,475,2
66731251,2016,2,100,475,1
5024763,2013,3,100,682,1
43993827,2015,2,100,682,1
47773215,2015,3,100,682,1
10498676,2013,3,100,682,1
13288601,2014,3,100,682,1
13781527,2014,3,100,682,1
82823205,2016,2,100,682,1
109459775,2017,5,31,682,1
14041944,2014,3,100,682,1
109222284,2016,1,69,893,1
62381011,2016,3,100,475,1
3124077,2012,2,100,682,1
37027452,2015,1,86,475,1
46656013,2015,3,100,475,1
10602326,2013,5,25,475,1
62298815,2016,1,67,682,1
5800274,2013,3,100,893,1
2941641,2012,2,100,682,1
12249422,2014,3,100,893,1
6621874,2013,1,67,475,1
1737558,2012,3,100,475,1
102054383,2016,2,73,682,1
61637426,2016,3,100,682,1
38724230,2015,3,100,682,1
13724569,2014,2,100,682,1
49161779,2015,1,70,682,1
4759487,2013,2,100,682,1
5814718,2013,3,100,682,1
3205428,2012,1,83,266,1
20168642,2014,2,67,475,1
51577194,2015,3,100,682,1
74123439,2016,3,100,682,1
23121785,2014,2,100,893,1
18015728,2014,3,100,682,1
6321345,2013,5,0,475,1
9231897,2013,2,100,682,1
3685570,2012,1,100,682,1
12302155,2014,1,60,682,1
11073656,2014,1,70,682,1
24854552,2014,3,90,266,1
4672718,2013,2,100,682,2
24143101,2014,1,90,682,1
35693679,2015,3,100,266,1
5796291,2013,1,100,682,1
10708945,2013,3,100,682,1
26424325,2015,2,83,682,1
69325116,2016,3,100,475,1
13315679,2014,2,100,682,1
34498417,2015,1,60,682,1
43406650,2015,3,90,682,1
4617368,2013,2,100,682,1
13991740,2014,2,100,682,1
46658392,2015,1,80,682,1
71461850,2016,1,100,682,1
15887397,2014,2,100,475,1
54779480,2016,2,100,682,1
14501673,2014,3,100,347,2
31038528,2015,2,100,682,1
9579480,2013,3,100,682,1
24392778,2014,3,100,682,1
6946903,2013,3,100,893,1
19840171,2014,2,100,682,1
14397287,2014,3,100,893,1
104905742,2016,3,88,682,1
56739229,2016,2,100,475,1
5144946,2013,1,100,682,1
56805709,2016,3,100,475,1
13372992,2014,1,50,682,1
15003058,2014,3,100,682,1
1606856,2012,2,100,157,2
73163961,2016,2,100,475,1
22573487,2014,2,100,682,1
24523823,2014,1,80,682,2
7347053,2013,3,100,682,1
7081883,2013,2,100,475,1
6599324,2013,2,100,475,2
29387357,2015,3,100,347,1
39312506,2015,1,70,893,1
121643612,2017,3,100,475,1
7378029,2013,1,100,682,1
9865393,2013,1,100,682,1
41713222,2015,3,100,475,1
37400747,2015,3,100,893,1
24663906,2014,3,100,475,1
831945,2011,2,100,682,1
42744363,2015,2,90,682,1
6444699,2013,1,100,266,1
1002538,2011,3,100,475,1
6821940,2013,2,100,682,1
85452956,2016,3,90,475,1
4191660,2012,2,100,682,1
4145681,2012,3,100,893,1
24048626,2014,1,100,682,1
38460730,2015,5,0,682,1
24119009,2014,1,100,682,1
5920189,2013,1,100,475,1
32348895,2015,3,100,682,1
7088929,2013,2,100,682,1
42356170,2015,1,100,682,1
11232168,2014,1,83,475,1
1807775,2012,3,100,893,1
22229584,2014,3,100,682,1
69842506,2016,1,100,682,1
3632304,2012,1,100,682,1
1589124,2015,2,100,682,1
31807027,2015,3,100,682,1
12721086,2014,2,100,682,1
41435944,2015,1,90,682,1
115498496,2017,3,100,682,1
12378593,2014,3,100,682,1
2455632,2012,1,75,682,1
46712662,2015,3,100,682,1
4394206,2012,3,100,682,1
22751393,2014,3,100,475,1
29105872,2015,2,100,893,1
2570023,2012,2,100,682,1
120195716,2017,3,100,682,1
3913597,2012,3,67,682,1
5962264,2013,2,100,475,1
43410576,2015,2,100,682,1
16651117,2014,2,100,682,1
37893335,2015,1,86,475,1
29336460,2015,1,80,682,1
71302067,2016,1,100,682,1
13654409,2014,1,62,475,1
17301441,2015,3,100,682,1
12494446,2014,3,100,475,1
7858671,2013,3,100,682,1
116231165,2017,2,100,682,1
41366766,2015,3,70,475,1
117456544,2017,2,67,682,1
28599608,2015,3,100,266,1
110937818,2017,3,100,266,1
24051204,2014,2,80,682,1
83932137,2016,1,100,682,1
38160912,2015,3,100,682,1
90227961,2016,2,100,682,1
35802843,2015,2,100,682,1
113199515,2017,3,100,682,1
24293520,2014,2,100,475,1
28903950,2015,2,100,893,1
34203779,2015,3,100,475,1
14778072,2014,2,100,266,1
4312628,2012,3,90,682,1
8036523,2013,1,86,682,1
25094222,2014,3,100,475,1
3727753,2012,3,100,893,1
9441440,2013,3,100,475,1
6658565,2015,2,100,682,1
31331562,2015,3,100,682,1
16421879,2014,2,100,682,1
274129,2010,3,89,682,1
8098126,2013,3,100,682,1
17646989,2014,1,100,682,1
20748726,2014,2,100,475,1
11307928,2014,5,0,682,1
15630397,2014,3,100,2346,1
45653321,2015,3,100,475,1
9253300,2013,5,0,682,1
33916461,2015,1,100,682,1
941043,2011,1,50,682,1
9125242,2013,5,43,682,1
68797419,2016,3,100,682,1
6189951,2013,3,100,682,1
1421840,2011,1,100,682,1
13950989,2014,2,100,682,1
13160668,2014,3,100,2344,1
35688468,2015,1,100,682,1
17755283,2014,3,100,475,1
15934472,2014,3,100,682,1
114293824,2017,3,86,682,1
35014774,2015,3,100,266,1
24948160,2014,3,100,682,1
8819813,2013,2,100,475,1
71943106,2016,3,100,682,1
7357240,2013,3,100,682,1
63995353,2016,5,33,266,1
8407705,2013,3,90,682,1
16806743,2014,1,100,475,1
41747305,2015,2,100,475,1
155905,2010,3,100,682,1
7115187,2013,1,100,682,1
13811030,2014,1,67,682,1
44161533,2015,2,100,682,1
18182888,2014,2,93,682,1
54977427,2016,3,100,682,1
877679,2011,2,100,682,1
8671246,2013,1,100,682,1
3049732,2012,3,100,682,1
94193270,2016,3,100,682,1
31569074,2015,3,100,682,1
7753780,2013,3,100,266,1
67911780,2016,1,71,475,1
7313250,2013,3,100,682,1
17388620,2014,2,100,682,1
5905007,2013,1,100,475,1
8490626,2013,3,100,475,1
4222025,2012,3,100,475,1
36527909,2015,3,100,475,1
34938502,2015,1,88,682,1
12087958,2014,2,100,682,1
48772252,2015,2,100,682,1
25404827,2014,3,100,682,1
19426497,2014,3,100,682,1
8457938,2013,1,100,682,1
11837004,2014,3,100,475,1
107152967,2016,3,100,682,1
28414509,2015,1,100,682,1
2923927,2012,1,100,682,1
3265131,2012,3,100,682,1
13601952,2014,2,100,893,1
21417134,2014,2,100,475,1
40509819,2015,2,100,266,1
5056483,2013,1,98,688,159
276063,2010,2,99,557,16
1720172,2012,3,100,199,6
7612270,2013,3,97,759,63
23025598,2014,2,95,47,34
3735745,2012,3,100,551,2
119816507,2017,3,100,47,1
637425,2011,3,100,47,1
106954,2010,3,100,47,1
49819513,2015,2,100,47,1
14850661,2014,3,91,47,1
71275755,2016,1,50,754,1
23247411,2014,2,100,754,1
1112584,2011,2,94,47,18
10467377,2013,3,100,428,11
59897380,2016,3,99,47,11
27843407,2015,2,100,47,2
1536646,2011,3,100,47,1
67679371,2016,1,100,47,1
22265511,2014,3,100,47,2
7346490,2013,2,100,754,1
23867665,2014,2,100,47,9
14081535,2014,1,100,47,3
55330962,2016,3,100,640,2
27997930,2015,3,100,80,11
3943828,2012,2,98,47,61
2575917,2012,3,100,47,16
38334342,2015,1,100,47,1
21484986,2014,3,100,47,1
4017511,2012,1,50,47,1
142032,2010,2,97,47,3
25868478,2015,3,100,640,2
13026638,2014,2,100,47,2
58282103,2016,3,100,47,1
6053288,2013,3,100,655,20
51567288,2015,3,100,47,6
36688941,2015,1,93,754,4
3672846,2012,2,100,205,7
3004371,2012,3,100,347,2
62940071,2016,2,100,135,6
669759,2011,3,100,875,9
82170051,2016,3,100,47,3
14678347,2014,3,100,2379,8
674521,2011,3,100,43,14
4827357,2013,3,100,199,18
28464903,2015,3,100,360,9
3038685,2012,1,94,428,13
76355,2010,3,94,205,22
102485302,2016,3,100,432,7
2729887,2012,3,100,754,2
7608379,2013,3,86,428,37
67872057,2016,3,100,640,7
4777697,2013,1,78,893,12
5069857,2013,2,100,816,3
6803136,2013,5,0,47,1
25942452,2015,1,100,47,1
46986022,2015,2,100,568,2
20640208,2014,2,100,47,2
10598872,2013,1,100,269,12
19816768,2014,3,100,47,2
4127969,2012,3,100,47,3
42688199,2015,3,100,47,1
23001131,2014,3,100,47,1
62397893,2016,2,100,135,5
11153912,2014,3,100,47,1
9612432,2013,3,100,640,22
3470817,2012,5,40,47,2
6946133,2013,3,100,47,2
77738486,2016,2,100,47,1
25946863,2015,2,95,736,1
24495283,2014,3,100,199,33
1802008,2012,2,100,373,9
1322370,2011,3,100,655,6
3044025,2012,2,100,47,1
63327458,2016,3,100,714,1
24175342,2014,2,100,47,1
66299759,2016,3,90,47,1
2946546,2012,3,88,47,1
12807152,2014,2,100,47,1
25448917,2015,2,100,714,1
30829889,2015,1,80,43,13
2107478,2012,3,100,43,42
14620903,2014,3,100,47,4
32041413,2015,3,100,754,2
10442921,2013,1,100,47,1
65839731,2016,3,100,347,6
86723201,2016,2,100,754,1
4116187,2012,1,100,47,3
20652361,2014,3,100,714,2
6999463,2013,1,100,47,1
2340053,2012,2,100,47,2
80687055,2016,3,99,655,18
8413089,2013,3,100,47,3
118644239,2017,3,100,47,1
31103745,2015,3,100,47,1
27371053,2015,2,100,47,1
34003776,2015,3,100,47,1
4248897,2012,5,25,47,1
21398957,2014,2,100,47,1
1428257,2011,3,100,47,1
29221600,2015,1,100,47,1
31834196,2015,2,100,47,2
118826437,2017,3,100,47,1
101685252,2016,3,100,47,1
72439318,2016,3,100,47,1
645546,2011,2,93,640,17
35957813,2015,2,100,47,1
16132488,2014,2,100,47,1
93492,2010,3,100,347,6
144665,2010,2,100,557,7
66689364,2016,3,100,568,17
18211130,2014,2,89,47,1
2434309,2012,3,100,47,1
23280112,2014,1,100,714,1
49785818,2015,2,90,247,12
8027536,2013,3,100,754,1
51576693,2015,3,100,47,1
111280783,2017,3,100,47,1
39812539,2015,2,90,347,6
3062472,2012,2,90,205,1
17467410,2014,3,100,47,1
7498339,2013,2,100,640,1
36052853,2015,3,100,47,1
28877060,2015,1,100,754,1
23520286,2014,3,100,741,2
30491798,2015,1,100,47,1
4129660,2012,3,100,47,1
51046943,2015,3,100,568,4
25358093,2014,3,100,199,22
990258,2011,2,100,47,3
67539954,2016,1,50,47,1
59152661,2016,1,71,47,1
117277961,2017,3,100,47,1
3399907,2012,3,96,47,2
10150984,2013,2,90,47,1
5129182,2013,2,100,47,1
4363135,2012,3,93,47,1
32833534,2015,2,100,47,1
12805942,2014,3,100,47,2
10531382,2013,2,70,47,2
83496843,2016,1,100,47,1
6768876,2013,3,90,47,1
29613451,2015,3,100,754,1
25569858,2015,3,100,754,1
24180887,2014,3,98,47,4
9134315,2013,3,100,714,2
96037678,2016,3,80,47,1
383581,2011,2,92,43,6
101819042,2016,3,100,47,2
10334889,2013,3,100,47,1
120881464,2017,2,100,47,1
80843846,2016,3,100,47,1
6381675,2013,2,90,47,1
14967725,2014,1,100,47,1
16178295,2014,2,100,714,5
9826429,2013,3,99,43,18
34996605,2015,1,90,47,4
23292379,2014,3,100,714,3
26112066,2015,3,100,47,5
2069411,2012,2,98,43,3
65861421,2016,3,100,47,1
116685105,2017,2,100,631,1
6799095,2013,2,100,47,2
1580619,2012,1,100,47,1
9503441,2013,2,100,47,1
9825071,2013,3,100,47,2
42834796,2015,2,100,47,1
13658198,2014,2,100,47,1
15474711,2014,2,100,47,1
1511192,2011,3,99,47,8
22523754,2014,3,100,754,1
8725184,2013,5,0,47,1
60899864,2016,1,60,47,1
116554271,2017,3,100,68,3
4086423,2012,2,100,47,1
106692114,2016,3,100,754,1
4147020,2012,3,100,347,3
24583092,2014,3,100,47,2
